	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ISG15	2530.92634099472	-6.97338423492301	0.654875771050584	-10.648407748749	1.77372907266544e-26	4.6974258274423e-24	ISG15
ANKRD65	159.987292393681	0.922308394411431	0.234173282302619	3.93857226299431	8.19679080401212e-05	0.00259198021643289	ANKRD65
FAM213B	81.5144083443162	21.8144082032238	3.93237441742303	5.54738839378353	2.89968134133767e-08	2.37811285232803e-06	FAM213B
TP73	4.40671785770775	4.85551892166929	1.66693041210357	2.91285040240037	0.0035814613187203	0.0438845375602969	TP73
RNF207	108.289003057477	1.51779690062629	0.351874979256435	4.31345503403973	1.60722841057834e-05	0.000702099228703498	RNF207
PER3	61.0966821201055	1.76577429585549	0.502092901178373	3.51682784542732	0.000436736942703884	0.00972294223406616	PER3
UBE4B	518.380920144151	1.15836065763485	0.27165528869414	4.26408285000872	2.00724961247917e-05	0.000833861342282194	UBE4B
MTOR	753.578753405485	0.754628137958777	0.233484264722877	3.23202995651312	0.00122914169792696	0.0207501318247643	MTOR
FBXO6	188.221731586604	-1.75121126780234	0.470320097927872	-3.72344553319707	0.000196522273001409	0.00519374456214951	FBXO6
PLOD1	1485.12449856873	0.559136209926813	0.178467678639548	3.13298303753984	0.00173039441955668	0.0266304768297875	PLOD1
CASP9	52.4207055667046	1.00982570663168	0.341528437569309	2.95678366878818	0.00310866137460091	0.0400324163713415	CASP9
NECAP2	674.199817185646	-0.541040093532309	0.146368914653357	-3.69641391967445	0.000218666354243356	0.00564976970557225	NECAP2
PADI1	222.184583156226	2.48638957575611	0.373889676812353	6.65006211713082	2.929693485411e-11	3.38566032604952e-09	PADI1
RAP1GAP	41.2816220804278	1.94979638634691	0.617704916002683	3.15651751481033	0.0015966529804923	0.0249958776946037	RAP1GAP
ZNF436	257.685669397276	1.26043238546292	0.39419806734027	3.19745957652025	0.00138643841990412	0.022566459915264	ZNF436
ASAP3	59.978525737874	1.9909808683099	0.409427330436069	4.86284309889467	1.15711567671958e-06	6.62579030741409e-05	ASAP3
ID3	644.489633332437	1.01724054265325	0.330994616003555	3.0732842574162	0.00211716711801516	0.0305834413684189	ID3
GRHL3	462.647953316872	2.03299817795849	0.206566582825076	9.84185413804355	7.43281812165353e-23	1.68724971361535e-20	GRHL3
RCAN3	179.461422970262	-0.732650489321708	0.171016364772245	-4.28409579572946	1.83483849545278e-05	0.00078533558768336	RCAN3
